,Unnamed: 0,date,approx_time,activity,details,name,location,0,1,2,3,4,5
205,0,,,,,,,2022-12-13,00:35:58,annotations: Ukraine,1.6024622964412252e+18,Newsis4Everyone,"NY, USA"
206,1,,,,,,,2022-12-13,00:35:58,annotations: Russia,1.6024622964412252e+18,Newsis4Everyone,"NY, USA"
207,2,,,,,,,2022-12-13,00:35:58,annotations: Wagner,1.6024622964412252e+18,Newsis4Everyone,"NY, USA"
208,3,,,,,,,2022-12-13,00:35:58,links: https://newsisforeveryone.com/2022/12/13/ukraine-says-it-hit-hotel-where-members-of-russias-wagner-group-gathered/,1.6024622964412252e+18,Newsis4Everyone,"NY, USA"
209,4,,,,,,,2022-04-23,19:51:59,tweeted: Ukraine Says It Hit Hotel Where Members of Russia’s Wagner Group Gathered https://t.co/D7bLm2bz9O,1.6024622964412252e+18,Newsis4Everyone,"NY, USA"
210,5,,,,,,,2022-12-13,00:32:41,mentions: YahooNewsUK,1.6024614720258908e+18,DavidAFoot,UNKWN
211,6,,,,,,,2022-12-13,00:32:41,links: https://uk.news.yahoo.com/huge-number-killed-strike-russian-114637132.html?soc_src=social-sh&soc_trk=tw&tsrc=twtr,1.6024614720258908e+18,DavidAFoot,UNKWN
212,7,,,,,,,2012-10-09,14:47:29,"tweeted: Ukraine Invasion: Significant victorious attacks on the Eastern Front Kadiivka against Wagner group and Southern Front at Melitopol in Southern Front.
‘Huge number’ killed in strike on Russian mercenary group’s HQ https://t.co/HUPVDZPCsD via @yahooNewsUK",1.6024614720258908e+18,DavidAFoot,UNKWN
213,8,,,,,,,2022-12-13,00:32:32,mentions: YouTube,1.602461433509417e+18,YahooNewsUK,London
214,9,,,,,,,2022-12-13,00:32:32,annotations: Clarissa Ward,1.602461433509417e+18,YahooNewsUK,London
215,10,,,,,,,2022-12-13,00:32:32,annotations: Wagner Group,1.602461433509417e+18,YahooNewsUK,London
216,11,,,,,,,2022-12-13,00:32:32,annotations: US,1.602461433509417e+18,YahooNewsUK,London
217,12,,,,,,,2022-12-13,00:32:32,links: https://youtu.be/ps1pyLGZG_Y,1.602461433509417e+18,YahooNewsUK,London
218,13,,,,,,,2009-02-13,15:44:54,tweeted: Clarissa Ward breaks down Wagner Group head’s warning to US https://t.co/2OZjmnOfXV via @YouTube,1.602461433509417e+18,YahooNewsUK,London
219,14,,,,,,,2022-12-13,00:29:20,links: https://twitter.com/InRodWeTrustMTL/status/1602460628358402048/photo/1,1.602460628358402e+18,BSBonner,"Kyiv, Ukraine"
220,15,,,,,,,2022-12-13,00:29:20,links: https://twitter.com/InRodWeTrustMTL/status/1602460628358402048/photo/1,1.602460628358402e+18,BSBonner,"Kyiv, Ukraine"
221,16,,,,,,,2022-12-13,00:29:20,links: https://twitter.com/UAWeapons/status/1602279682841448451,1.602460628358402e+18,BSBonner,"Kyiv, Ukraine"
222,17,,,,,,,2009-06-21,08:11:00,"tweeted: As mentioned, Sunday saw major combat around Bakhmut in eastern Ukraine. #Russia and their #Wagner Group mercenaries/criminals are losing hundreds of men daily in addition to Russian military losses. #Ukraine destroyed 2 updated Russian T72B3s, represents a loss of 5M $ for Putin https://t.co/xJJU3uCK0w https://t.co/jNXTmbKIQu",1.602460628358402e+18,BSBonner,"Kyiv, Ukraine"
223,18,,,,,,,2022-12-13,00:27:30,mentions: MarkHertling,1.602460166611411e+18,YouTube,"San Bruno, CA"
224,19,,,,,,,2022-12-13,00:27:30,mentions: ErinBurnett,1.602460166611411e+18,YouTube,"San Bruno, CA"
225,20,,,,,,,2022-12-13,00:27:30,mentions: OutFrontCNN,1.602460166611411e+18,YouTube,"San Bruno, CA"
226,21,,,,,,,2022-12-13,00:27:30,annotations: Wagner Group,1.602460166611411e+18,YouTube,"San Bruno, CA"
227,22,,,,,,,2022-12-13,00:27:30,annotations: US,1.602460166611411e+18,YouTube,"San Bruno, CA"
228,23,,,,,,,2022-12-13,00:27:30,annotations: Syria,1.602460166611411e+18,YouTube,"San Bruno, CA"
229,24,,,,,,,2022-12-13,00:27:30,links: https://www.coffeeordie.com/wagner-group-syria-khasham,1.602460166611411e+18,YouTube,"San Bruno, CA"
230,25,,,,,,,2007-11-13,21:43:46,"tweeted: @MarkHertling @ErinBurnett @OutFrontCNN Wagner Group attacked US troops in Syria, 2018 🤯

I didn't know, thanks for sharing General! 

Did some searching...This must be it:
https://t.co/JBvd5nySio",1.602460166611411e+18,YouTube,"San Bruno, CA"
231,26,,,,,,,2022-12-13,00:26:11,links: https://www.nytimes.com/2022/12/12/world/europe/wagner-group-ukraine-strike.html,1.6024598349887652e+18,InRodWeTrustMTL,Montreal
232,27,,,,,,,2012-01-03,20:38:06,tweeted: https://t.co/gcu1lPk05i,1.6024598349887652e+18,InRodWeTrustMTL,Montreal
233,28,,,,,,,2022-12-13,00:24:34,mentions: MotternNate,1.6024594263713915e+18,Japan_isNumber1,WWIII
234,29,,,,,,,2022-12-13,00:24:34,mentions: ThisIsKyleR,1.6024594263713915e+18,Japan_isNumber1,WWIII
235,30,,,,,,,2022-12-13,00:24:34,mentions: elonmusk,1.6024594263713915e+18,Japan_isNumber1,WWIII
236,31,,,,,,,2022-12-13,00:24:34,annotations: Wagner Group,1.6024594263713915e+18,Japan_isNumber1,WWIII
237,32,,,,,,,2016-08-22,17:05:33,tweeted: @MotternNate @ThisIsKyleR @elonmusk Hate criminal for hire?  Wagner Group needs you!,1.6024594263713915e+18,Japan_isNumber1,WWIII
238,33,,,,,,,2022-12-13,00:22:45,annotations: Wagner,1.6024589727028838e+18,MarkHertling,Florida
239,34,,,,,,,2022-12-13,00:22:45,annotations: Blackwater,1.6024589727028838e+18,MarkHertling,Florida
240,35,,,,,,,2015-12-14,19:04:25,tweeted: Wagner group is like Blackwater company. You know what they do.,1.6024589727028838e+18,MarkHertling,Florida
241,36,,,,,,,2022-12-13,00:22:25,annotations: JImmyMac,1.6024588884854088e+18,ErinBurnett,UNKWN
242,37,,,,,,,2022-12-13,00:22:25,annotations: Africa,1.6024588884854088e+18,ErinBurnett,UNKWN
243,38,,,,,,,2022-12-13,00:22:25,annotations: Tripoli,1.6024588884854088e+18,ErinBurnett,UNKWN
244,39,,,,,,,2022-12-13,00:22:25,annotations: UK,1.6024588884854088e+18,ErinBurnett,UNKWN
245,40,,,,,,,2022-12-13,00:22:25,annotations: Hail,1.6024588884854088e+18,ErinBurnett,UNKWN
246,41,,,,,,,2022-12-13,00:22:25,links: https://funker530.com/video/wagner-group-aircraft-turns-into-fireball-after-hard-landing/?ref=app,1.6024588884854088e+18,ErinBurnett,UNKWN
247,42,,,,,,,2011-06-23,13:03:15,"tweeted: https://t.co/Sw8kHGVIJL JImmyMac you’ll be angry ur killers of non combatants receive good news here. They slaughter kids across Africa. U try shame me by a threat for defending real people that stopped them at gates of  #Tripoli. Real People helped me, UK couldn’t🇱🇾❤️✌️#Hail",1.6024588884854088e+18,ErinBurnett,UNKWN
248,43,,,,,,,2022-12-13,00:22:13,mentions: rybar_en,1.602458834341077e+18,OutFrontCNN,"New York, NY "
249,44,,,,,,,2022-12-13,00:22:13,annotations: Wagner,1.602458834341077e+18,OutFrontCNN,"New York, NY "
250,45,,,,,,,2011-08-24,16:55:20,tweeted: @rybar_en They are not mercenaries but volunteers! Mercenaries fight on Wagner group!,1.602458834341077e+18,OutFrontCNN,"New York, NY "
0,0,2022-12-12,11:44:36,annotations: Ukraine,1.6022681758271898e+18,Africa_News_Off,Africa,,,,,,
1,1,2022-12-12,11:44:36,annotations: Lemekhani Nyirenda,1.6022681758271898e+18,Africa_News_Off,Africa,,,,,,
2,2,2022-12-12,11:44:36,annotations: Russia,1.6022681758271898e+18,Africa_News_Off,Africa,,,,,,
3,3,2022-12-12,11:44:36,annotations: Wagner,1.6022681758271898e+18,Africa_News_Off,Africa,,,,,,
4,4,2022-12-12,11:44:36,links: https://www.bbc.co.uk/news/world-africa-63935260?at_medium=RSS&at_campaign=KARANGA,1.6022681758271898e+18,Africa_News_Off,Africa,,,,,,
5,5,2019-09-23,02:14:13,"tweeted: (En) Ukraine war: Lemekhani Nyirenda was recruited by Russia's mercenary group Wagner
#123INFO
https://t.co/LGlB61VDwI",1.6022681758271898e+18,Africa_News_Off,Africa,,,,,,
6,6,2022-12-12,11:43:23,annotations: Ukraine,1.6022678678310502e+18,lifestylepro6,Pakistan,,,,,,
7,7,2022-12-12,11:43:23,annotations: Lemekhani Nyirenda,1.6022678678310502e+18,lifestylepro6,Pakistan,,,,,,
8,8,2022-12-12,11:43:23,annotations: Russia,1.6022678678310502e+18,lifestylepro6,Pakistan,,,,,,
9,9,2022-12-12,11:43:23,links: https://news.bringlifestyle.com/ukraine-war-lemekhani-nyirenda-was-recruited-by-russias-mercenary-group-wagner/,1.6022678678310502e+18,lifestylepro6,Pakistan,,,,,,
10,10,2022-03-08,06:10:28,tweeted: Ukraine war: Lemekhani Nyirenda was recruited by Russia’s mercenary group Wagner https://t.co/NcsMl3f25b,1.6022678678310502e+18,lifestylepro6,Pakistan,,,,,,
11,11,2022-12-12,11:42:37,annotations: Wagner Group,1.6022676763149312e+18,SuzannePaganFG,UNKWN,,,,,,
12,12,2022-12-12,11:42:37,annotations: Vladimir Putin,1.6022676763149312e+18,SuzannePaganFG,UNKWN,,,,,,
13,13,2022-12-12,11:42:37,annotations: Wagner,1.6022676763149312e+18,SuzannePaganFG,UNKWN,,,,,,
14,14,2022-12-12,11:42:37,annotations: Ukraine,1.6022676763149312e+18,SuzannePaganFG,UNKWN,,,,,,
15,15,2017-10-01,17:18:13,"tweeted: private military force, the ""Wagner Group,"" a state-sanctioned group founded by an Ally of President Vladimir Putin.

Wagner soldiers, widely seen as mercenaries, are fighting alongside the regular Russian army in Ukraine, particularly in the east of the country, where fighting",1.6022676763149312e+18,SuzannePaganFG,UNKWN,,,,,,
16,16,2022-12-12,11:42:35,annotations: Luhansk,1.602267667469144e+18,mariataylor6581,Canterbury,,,,,,
17,17,2022-12-12,11:42:35,annotations: Wagner,1.602267667469144e+18,mariataylor6581,Canterbury,,,,,,
18,18,2022-12-12,11:42:35,annotations: Ukraine,1.602267667469144e+18,mariataylor6581,Canterbury,,,,,,
19,19,2022-12-12,11:42:35,annotations: Belgrade,1.602267667469144e+18,mariataylor6581,Canterbury,,,,,,
20,20,2022-12-12,11:42:35,annotations: Serbia,1.602267667469144e+18,mariataylor6581,Canterbury,,,,,,
21,21,2022-12-12,11:42:35,annotations: Wagner,1.602267667469144e+18,mariataylor6581,Canterbury,,,,,,
22,22,2015-12-22,08:38:18,"tweeted: Russian mercenaries suffered 'very significant' losses in Luhansk, official says
A mural praises the Russian Wagner group and its mercenaries fighting in Ukraine on March 30, 2022 in Belgrade, Serbia.
A mural praises the Russian Wagner group and its mercenaries fighting",1.602267667469144e+18,mariataylor6581,Canterbury,,,,,,
23,23,2022-12-12,11:42:08,links: https://twitter.com/mariataylor6581/status/1602267553866584064/photo/1,1.602267553866584e+18,AbuuZah,Global Citizen,,,,,,
24,24,2011-10-04,19:27:51,tweeted: Ukraine war: Lemekhani Nyirenda was recruited by Russia's mercenary group Wagner https://t.co/5PcIql4Xfy,1.602267553866584e+18,AbuuZah,Global Citizen,,,,,,
25,25,2022-12-12,11:41:56,mentions: SamRamani2,1.6022675042603827e+18,SamRamani2,"Oxford, England",,,,,,
26,26,2022-12-12,11:41:56,annotations: FBI,1.6022675042603827e+18,SamRamani2,"Oxford, England",,,,,,
27,27,2022-12-12,11:41:56,annotations: Wagner Group,1.6022675042603827e+18,SamRamani2,"Oxford, England",,,,,,
28,28,2022-12-12,11:41:56,annotations: Ukraine,1.6022675042603827e+18,SamRamani2,"Oxford, England",,,,,,
29,29,2022-12-12,11:41:56,annotations: Wagner Group,1.6022675042603827e+18,SamRamani2,"Oxford, England",,,,,,
30,30,2022-12-12,11:41:56,annotations: Kamakaze,1.6022675042603827e+18,SamRamani2,"Oxford, England",,,,,,
31,31,2013-10-12,23:22:53,"tweeted: @SamRamani2 Last week, the FBI declared Wagner Group most wanted, today Ukraine strike the Wagner Group, surely they were given instructions and coordinates to strike, they must be prepared for Kamakaze",1.6022675042603827e+18,SamRamani2,"Oxford, England",,,,,,
32,32,2022-12-12,11:41:22,links: https://tubelive.page.link/E5xP25WwLrJ45YCJ9,1.6022673613690102e+18,cnnnewsukraine,UNKWN,,,,,,
33,33,2014-10-19,22:38:50,"tweeted: Clarissa Ward breaks down Wagner Group head’s warning to US
##UK ##SlavaUkraini ##QatarWorldCup2022 ##UkraineRussianWar # ##USA
https://t.co/7ZeFtnvDF5",1.6022673613690102e+18,cnnnewsukraine,UNKWN,,,,,,
34,34,2022-12-12,11:40:05,annotations: Kadiivka,1.602267040458457e+18,robdn,"London, England",,,,,,
35,35,2022-12-12,11:40:05,annotations: Luhansk region,1.602267040458457e+18,robdn,"London, England",,,,,,
36,36,2022-12-12,11:40:05,annotations: Russia,1.602267040458457e+18,robdn,"London, England",,,,,,
37,37,2022-12-12,11:40:05,annotations: Wagner,1.602267040458457e+18,robdn,"London, England",,,,,,
38,38,2022-12-12,11:40:05,links: https://www.msn.com/en-gb/news/world/live-ukraine-claims-strike-on-wagner-group-hq-says-huge-number-of-russian-mercenaries-killed/ar-AA15apGM?ocid=msedgntp&cvid=b331302f783248eaada10ece5fe04a0e,1.602267040458457e+18,robdn,"London, England",,,,,,
39,39,2009-07-11,13:39:50,"tweeted: Ukrainian official claimed Sunday: forces attacked a hotel in the city of Kadiivka in the occupied Luhansk region, where Russia’s private Wagner military are based, allegedly killing ‘a huge number’ of them. [report not confirmed independently].  https://t.co/A8jcIpuCjU",1.602267040458457e+18,robdn,"London, England",,,,,,
40,40,2022-12-12,11:38:08,annotations: Ukraine,1.6022665501650862e+18,DeborahLago5,UNKWN,,,,,,
41,41,2022-12-12,11:38:08,annotations: Putin,1.6022665501650862e+18,DeborahLago5,UNKWN,,,,,,
42,42,2022-12-12,11:38:08,annotations: Wagner HQ,1.6022665501650862e+18,DeborahLago5,UNKWN,,,,,,
43,43,2022-12-12,11:38:08,annotations: Wagner Group,1.6022665501650862e+18,DeborahLago5,UNKWN,,,,,,
44,44,2022-12-12,11:38:08,annotations: Ukraine,1.6022665501650862e+18,DeborahLago5,UNKWN,,,,,,
45,45,2022-12-12,11:38:08,links: https://www.msn.com/en-us/news/world/ukraine-news-live-many-killed-in-strike-on-putin-s-private-wagner-hq-in-eastern-battle/ar-AA15a7HU?cvid=06a3f7fc923a4d32ae5a2f91eb5360bd,1.6022665501650862e+18,DeborahLago5,UNKWN,,,,,,
46,46,2019-05-06,15:15:47,"tweeted: Ukraine news - live: ‘Many killed’ in strike on Putin’s private Wagner HQ in eastern battle https://t.co/TaSZrtSyyy Love it, wish the leaders of Wagner Group were there when it was hit. Go Ukraine!",1.6022665501650862e+18,DeborahLago5,UNKWN,,,,,,
47,47,2022-12-12,11:35:22,annotations: Ukraine,1.6022658523504312e+18,2dialogue,"Sarasota, FL",,,,,,
48,48,2022-12-12,11:35:22,annotations: Lemekhani Nyirenda,1.6022658523504312e+18,2dialogue,"Sarasota, FL",,,,,,
49,49,2022-12-12,11:35:22,annotations: Russia,1.6022658523504312e+18,2dialogue,"Sarasota, FL",,,,,,
50,50,2022-12-12,11:35:22,annotations: Wagner,1.6022658523504312e+18,2dialogue,"Sarasota, FL",,,,,,
51,51,2022-12-12,11:35:22,links: https://www.bbc.co.uk/news/world-africa-63935260,1.6022658523504312e+18,2dialogue,"Sarasota, FL",,,,,,
52,52,2011-10-05,23:32:32,"tweeted: #Ukraine war: Lemekhani Nyirenda was recruited by Russia's mercenary group Wagner
https://t.co/6OKafNyL8G",1.6022658523504312e+18,2dialogue,"Sarasota, FL",,,,,,
53,0,2022-12-12,11:31:24,annotations: Ukraine,1.6022648554567475e+18,natty4bumpo,"Chattanooga, TN, USA",,,,,,
54,1,2022-12-12,11:31:24,annotations: Wagner,1.6022648554567475e+18,natty4bumpo,"Chattanooga, TN, USA",,,,,,
55,2,2022-12-12,11:31:24,annotations: Blackwater,1.6022648554567475e+18,natty4bumpo,"Chattanooga, TN, USA",,,,,,
56,3,2022-12-12,11:31:24,annotations: USA,1.6022648554567475e+18,natty4bumpo,"Chattanooga, TN, USA",,,,,,
57,4,2022-12-12,11:31:24,links: https://www.aljazeera.com/news/2022/12/12/ukraine-says-it-has-killed-wagner-mercenaries-who-are-they,1.6022648554567475e+18,natty4bumpo,"Chattanooga, TN, USA",,,,,,
58,5,2009-04-10,05:21:26,"tweeted: Ukraine says it killed Wagner mercenaries, who are they?  Controversial armed group emerged from being a murky guns-for-hire enterprise to a public extension of the Russian military (like Blackwater in USA).

https://t.co/VLgTWD3Y8v",1.6022648554567475e+18,natty4bumpo,"Chattanooga, TN, USA",,,,,,
59,6,2022-12-12,11:29:02,annotations: Wagner Group,1.602264257441239e+18,cnnnewsukraine,UNKWN,,,,,,
60,7,2022-12-12,11:29:02,annotations: Bakhmut,1.602264257441239e+18,cnnnewsukraine,UNKWN,,,,,,
61,8,2022-12-12,11:29:02,annotations: ukraine,1.602264257441239e+18,cnnnewsukraine,UNKWN,,,,,,
62,9,2022-12-12,11:29:02,annotations: SlavaUkraini,1.602264257441239e+18,cnnnewsukraine,UNKWN,,,,,,
63,10,2022-12-12,11:29:02,annotations: USA,1.602264257441239e+18,cnnnewsukraine,UNKWN,,,,,,
64,11,2022-12-12,11:29:02,annotations: UkraineRussianWar,1.602264257441239e+18,cnnnewsukraine,UNKWN,,,,,,
65,12,2022-12-12,11:29:02,annotations: QatarWorldCup2022,1.602264257441239e+18,cnnnewsukraine,UNKWN,,,,,,
66,13,2022-12-12,11:29:02,links: https://tubelive.page.link/dCPCLJK12D8T4Rqn8,1.602264257441239e+18,cnnnewsukraine,UNKWN,,,,,,
67,14,2014-10-19,22:38:50,"tweeted: Ukrainian Special Forces hunt down and destroy Wagner Group mercenaries in Bakhmut
##ukraine ##SlavaUkraini # ##USA ##UkraineRussianWar ##QatarWorldCup2022
https://t.co/HOHuCVCw5W",1.602264257441239e+18,cnnnewsukraine,UNKWN,,,,,,
68,15,2022-12-12,11:28:36,annotations: Ukraine,1.6022641480288174e+18,tellmetimes,UNKWN,,,,,,
69,16,2022-12-12,11:28:36,annotations: Lemekhani Nyirenda,1.6022641480288174e+18,tellmetimes,UNKWN,,,,,,
70,17,2022-12-12,11:28:36,annotations: Russia,1.6022641480288174e+18,tellmetimes,UNKWN,,,,,,
71,18,2022-12-12,11:28:36,annotations: Wagner,1.6022641480288174e+18,tellmetimes,UNKWN,,,,,,
72,19,2022-12-12,11:28:36,links: http://dlvr.it/SfDQPC,1.6022641480288174e+18,tellmetimes,UNKWN,,,,,,
73,20,2022-01-08,12:03:57,tweeted: Ukraine war: Lemekhani Nyirenda was recruited by Russia's mercenary group Wagner https://t.co/IIDvKHCGtL,1.6022641480288174e+18,tellmetimes,UNKWN,,,,,,
74,21,2022-12-12,11:28:16,annotations: بن هودجز,1.602264067435004e+18,45mogaber45,UNKWN,,,,,,
75,22,2022-12-12,11:28:16,annotations: أوكرانيا,1.602264067435004e+18,45mogaber45,UNKWN,,,,,,
76,23,2022-12-12,11:28:16,links: https://arabic.cnn.com/world/video/2022/12/12/v130728-wagner-group-explosion-luhansk-melitopol-ukraine-russia-hodges,1.602264067435004e+18,45mogaber45,UNKWN,,,,,,
77,24,2022-08-13,21:25:00,"tweeted: بن هودجز يوضح لـCNN ما يعنيه تفجير مقر مجموعة ""فاغنر"" الروسية في أوكرانيا - CNN Arabic https://t.co/ms6TxTYlcN",1.602264067435004e+18,45mogaber45,UNKWN,,,,,,
78,25,2022-12-12,11:26:55,annotations: Ukraine,1.602263726614356e+18,knight_riders43,"Dubai, United Arab Emirates",,,,,,
79,26,2022-12-12,11:26:55,annotations: Wagner,1.602263726614356e+18,knight_riders43,"Dubai, United Arab Emirates",,,,,,
80,27,2022-12-12,11:26:55,annotations: Bangladesh,1.602263726614356e+18,knight_riders43,"Dubai, United Arab Emirates",,,,,,
81,28,2022-12-12,11:26:55,annotations: Afghan,1.602263726614356e+18,knight_riders43,"Dubai, United Arab Emirates",,,,,,
82,29,2022-12-12,11:26:55,annotations: Pakistan,1.602263726614356e+18,knight_riders43,"Dubai, United Arab Emirates",,,,,,
83,30,2022-12-12,11:26:55,annotations: ck,1.602263726614356e+18,knight_riders43,"Dubai, United Arab Emirates",,,,,,
84,31,2022-12-12,11:26:55,annotations: ber in U,1.602263726614356e+18,knight_riders43,"Dubai, United Arab Emirates",,,,,,
85,32,2022-11-26,13:52:00,"tweeted: 🇺🇦 Ukraine strike hits Wagner group headquarters- official

🇧🇩 Bangladesh's opposition lawmakers quit parliament demand fresh vote

🇵🇰 🇦🇫 Several killed in firing by Afghan forces on Pakistan border

🏴󠁧󠁢󠁳󠁣󠁴󠁿 Suspected Lockerbie bomber in US custody:Scotland

#World #UkraineRussiaWar️",1.602263726614356e+18,knight_riders43,"Dubai, United Arab Emirates",,,,,,
86,33,2022-12-12,11:25:33,annotations: Russia,1.6022633838476042e+18,firstpost,"Mumbai, India",,,,,,
87,34,2022-12-12,11:25:33,annotations: WagnerPMC,1.6022633838476042e+18,firstpost,"Mumbai, India",,,,,,
88,35,2022-12-12,11:25:33,annotations: Ukraine,1.6022633838476042e+18,firstpost,"Mumbai, India",,,,,,
89,36,2022-12-12,11:25:33,annotations: Vladimir Putin,1.6022633838476042e+18,firstpost,"Mumbai, India",,,,,,
90,37,2022-12-12,11:25:33,annotations: Wagner,1.6022633838476042e+18,firstpost,"Mumbai, India",,,,,,
91,38,2022-12-12,11:25:33,annotations: PMC,1.6022633838476042e+18,firstpost,"Mumbai, India",,,,,,
92,39,2022-12-12,11:25:33,annotations: RussiaUkraineWar,1.6022633838476042e+18,firstpost,"Mumbai, India",,,,,,
93,40,2022-12-12,11:25:33,links: https://www.firstpost.com/explainers/wagner-group-russian-mercenary-group-ukraine-war-11794811.html?utm_source=twitter&utm_medium=social,1.6022633838476042e+18,firstpost,"Mumbai, India",,,,,,
94,41,2011-02-23,13:09:22,"tweeted: Members of Russia’s #WagnerPMC were killed following an attack by Ukraine’s armed forces on a hotel. The mercenaries, also known as Vladimir Putin’s private army, have been working in the shadows since 2014 #Wagner_PMC #RussiaUkraineWar 
https://t.co/CbjH36B2b9",1.6022633838476042e+18,firstpost,"Mumbai, India",,,,,,
95,42,2022-12-12,11:25:33,annotations: Ukraine,1.6022633807226798e+18,alleyesonwagner,Internet,,,,,,
96,43,2022-12-12,11:25:33,annotations: Wagner,1.6022633807226798e+18,alleyesonwagner,Internet,,,,,,
97,44,2022-12-12,11:25:33,annotations: Reuters,1.6022633807226798e+18,alleyesonwagner,Internet,,,,,,
98,45,2022-12-12,11:25:33,links: https://www.reuters.com/world/europe/ukraine-regional-official-says-strike-hits-wagner-group-headquarters-2022-12-11/,1.6022633807226798e+18,alleyesonwagner,Internet,,,,,,
99,46,2022-03-11,09:59:19,tweeted: Ukraine regional official says strike hits Wagner group headquarters | Reuters https://t.co/IoFk2qLLrr,1.6022633807226798e+18,alleyesonwagner,Internet,,,,,,
100,47,2022-12-12,11:25:09,annotations: Ukraine,1.602263279321383e+18,global_trends22,UNKWN,,,,,,
101,48,2022-12-12,11:25:09,annotations: Lemekhani Nyirenda,1.602263279321383e+18,global_trends22,UNKWN,,,,,,
102,49,2022-12-12,11:25:09,annotations: Russia,1.602263279321383e+18,global_trends22,UNKWN,,,,,,
103,50,2022-12-12,11:25:09,annotations: Wagner,1.602263279321383e+18,global_trends22,UNKWN,,,,,,
104,51,2022-12-12,11:25:09,links: https://globaltrends.digital/post/ukraine-war-lemekhani-nyirenda-was-recruited-by-russia-s-mercenary-group-wagner,1.602263279321383e+18,global_trends22,UNKWN,,,,,,
105,52,2020-06-23,11:16:27,tweeted: Ukraine war: Lemekhani Nyirenda was recruited by Russia's mercenary group Wagner https://t.co/Ya91UGeb1D,1.602263279321383e+18,global_trends22,UNKWN,,,,,,
106,53,2022-12-12,11:21:44,annotations: Russia,1.6022624219886428e+18,ocholagragory,UNKWN,,,,,,
107,54,2022-12-12,11:21:44,annotations: Ukraine,1.6022624219886428e+18,ocholagragory,UNKWN,,,,,,
108,55,2022-12-12,11:21:44,annotations: Wagner,1.6022624219886428e+18,ocholagragory,UNKWN,,,,,,
109,56,2022-12-12,11:21:44,annotations: Russia,1.6022624219886428e+18,ocholagragory,UNKWN,,,,,,
110,57,2022-03-13,11:31:00,tweeted: I would like to fight for Russia in Ukraine. I ask the Wagner group to give me the opportunity to fight for Russia.,1.6022624219886428e+18,ocholagragory,UNKWN,,,,,,
111,58,2022-12-12,11:20:37,annotations: Wagner Group,1.6022621397457347e+18,HerryNapit,Indonesia,,,,,,
112,59,2022-12-12,11:20:37,annotations: Putin,1.6022621397457347e+18,HerryNapit,Indonesia,,,,,,
113,60,2022-12-12,11:20:37,annotations: Bakhmut,1.6022621397457347e+18,HerryNapit,Indonesia,,,,,,
114,61,2022-12-12,11:20:37,annotations: Donetsk,1.6022621397457347e+18,HerryNapit,Indonesia,,,,,,
115,62,2022-12-12,11:20:37,annotations: Ukraine,1.6022621397457347e+18,HerryNapit,Indonesia,,,,,,
116,63,2022-12-12,11:20:37,annotations: Prigozhin,1.6022621397457347e+18,HerryNapit,Indonesia,,,,,,
117,64,2022-12-12,11:20:37,annotations: Kremlin,1.6022621397457347e+18,HerryNapit,Indonesia,,,,,,
118,65,2022-12-12,11:20:37,annotations: Russia,1.6022621397457347e+18,HerryNapit,Indonesia,,,,,,
119,66,2022-12-12,11:20:37,annotations: Wagner,1.6022621397457347e+18,HerryNapit,Indonesia,,,,,,
120,67,2022-12-12,11:20:37,annotations: UkraineWar,1.6022621397457347e+18,HerryNapit,Indonesia,,,,,,
121,68,2022-12-12,11:20:37,links: https://twitter.com/HerryNapit/status/1602262139745734656/photo/1,1.6022621397457347e+18,HerryNapit,Indonesia,,,,,,
122,69,2020-01-13,02:40:35,"tweeted: Wagner Group is doing Putin’s dirty work in Bakhmut, Donetsk region, Ukraine. Its leader Prigozhin is trying to make a political gain, showing the Kremlin, Russia, that Wagner is the only Russian force that could counter the Ukrainians #Ukraine🇺🇦#UkraineWar #UkraineRussiaWar️ https://t.co/2zw4t3jg97",1.6022621397457347e+18,HerryNapit,Indonesia,,,,,,
123,0,2022-12-12,11:20:22,links: https://twitter.com/peripolemou/status/1602262079326535680/photo/1,1.6022620793265357e+18,peripolemou,UNKWN,,,,,,
124,1,2022-03-13,12:51:15,"tweeted: Η μελλοντική μας διατροφή . Αυτην μας ετοιμαζει ο Κλαους Σουαμπ και οι ομοιοι του.

 #russia_ukraine_war #usa #NATO #Wagner_group_pmc https://t.co/TzB2ia678g",1.6022620793265357e+18,peripolemou,UNKWN,,,,,,
125,2,2022-12-12,11:19:53,links: https://ift.tt/BQFjrLy,1.602261957100421e+18,waranalysts,UNKWN,,,,,,
126,3,2022-12-12,11:19:53,annotations: Ukraine,1.602261957100421e+18,waranalysts,UNKWN,,,,,,
127,4,2022-12-12,11:19:53,annotations: Wagner,1.602261957100421e+18,waranalysts,UNKWN,,,,,,
128,5,2022-12-12,11:19:53,annotations: The Jerusalem Post,1.602261957100421e+18,waranalysts,UNKWN,,,,,,
129,6,2009-12-02,14:44:38,tweeted: Ukraine regional official says strike hits Wagner group headquarters - The Jerusalem Post https://t.co/Q1Wumvubm1,1.602261957100421e+18,waranalysts,UNKWN,,,,,,
130,7,2022-12-12,11:18:09,annotations: Wagner Group,1.6022615177092137e+18,underjoyed,"Frankfurt am Main, Deutschland",,,,,,
131,8,2022-12-12,11:18:09,mentions: S_Ibrahimkhil,1.6022615177092137e+18,underjoyed,"Frankfurt am Main, Deutschland",,,,,,
